run_id,schema_id,scenario_id,sample_index,terrain_component_id,terrain_type,x_m,y_m,height_m,normal_x,normal_y,normal_z,terrain_mu_query,contact_material_mu,sinkage_m,estimated_friction,scm_sinkage_demo_m,source
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,97,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,-0.500,0.07242,-0.04410,-0.08500,0.99540,0.5683,0.5683,0.00019,0.5683,0.00019,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,98,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,-0.400,0.08022,-0.04889,-0.07015,0.99634,0.5627,0.5627,0.00025,0.5627,0.00025,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,99,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,-0.300,0.08645,-0.05274,-0.05390,0.99715,0.5582,0.5582,0.00031,0.5582,0.00031,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,100,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,-0.200,0.09099,-0.05554,-0.03655,0.99779,0.5550,0.5550,0.00035,0.5550,0.00035,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,101,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,-0.100,0.09376,-0.05725,-0.01846,0.99819,0.5530,0.5530,0.00039,0.5530,0.00039,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,102,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.000,0.09468,-0.05782,0.00000,0.99833,0.5524,0.5524,0.00040,0.5524,0.00040,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,103,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.100,0.09376,-0.05725,0.01846,0.99819,0.5530,0.5530,0.00039,0.5530,0.00039,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,104,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.200,0.09099,-0.05554,0.03655,0.99779,0.5550,0.5550,0.00035,0.5550,0.00035,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,105,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.300,0.08645,-0.05274,0.05390,0.99715,0.5582,0.5582,0.00031,0.5582,0.00031,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,106,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.400,0.08022,-0.04889,0.07015,0.99634,0.5627,0.5627,0.00025,0.5627,0.00025,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,107,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.500,0.07242,-0.04410,0.08500,0.99540,0.5683,0.5683,0.00019,0.5683,0.00019,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,108,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.600,0.06320,-0.03844,0.09816,0.99443,0.5749,0.5749,0.00014,0.5749,0.00014,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,109,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.700,0.05274,-0.03205,0.10937,0.99348,0.5823,0.5823,0.00010,0.5823,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,110,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.800,0.04125,-0.02505,0.11843,0.99265,0.5905,0.5905,0.00006,0.5905,0.00006,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,111,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,0.900,0.02896,-0.01757,0.12519,0.99198,0.5993,0.5993,0.00004,0.5993,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,112,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.000,0.01609,-0.00976,0.12952,0.99153,0.6085,0.6085,0.00002,0.6085,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,113,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.100,0.00292,-0.00177,0.13134,0.99134,0.6179,0.6179,0.00001,0.6179,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,114,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.200,-0.01032,0.00626,0.13063,0.99141,0.6126,0.6126,0.00001,0.6126,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,115,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.300,-0.02335,0.01417,0.12740,0.99175,0.6033,0.6033,0.00000,0.6033,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,116,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.400,-0.03593,0.02181,0.12170,0.99233,0.5943,0.5943,0.00000,0.5943,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,117,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.500,-0.04780,0.02904,0.11363,0.99310,0.5859,0.5859,0.00000,0.5859,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,118,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.600,-0.05874,0.03572,0.10334,0.99400,0.5780,0.5780,0.00000,0.5780,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,119,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.700,-0.06852,0.04171,0.09101,0.99498,0.5711,0.5711,0.00000,0.5711,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,120,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.800,-0.07697,0.04690,0.07688,0.99594,0.5650,0.5650,0.00000,0.5650,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,121,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,1.900,-0.08391,0.05117,0.06120,0.99681,0.5601,0.5601,0.00000,0.5601,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,122,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.800,2.000,-0.08921,0.05444,0.04429,0.99753,0.5563,0.5563,0.00000,0.5563,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,123,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-2.000,-0.09320,0.02491,-0.04632,0.99862,0.5534,0.5534,0.00000,0.5534,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,124,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.900,-0.08766,0.02341,-0.06399,0.99768,0.5574,0.5574,0.00000,0.5574,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,125,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.800,-0.08041,0.02145,-0.08036,0.99654,0.5626,0.5626,0.00000,0.5626,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,126,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.700,-0.07159,0.01907,-0.09511,0.99528,0.5689,0.5689,0.00000,0.5689,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,127,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.600,-0.06136,0.01633,-0.10796,0.99402,0.5762,0.5762,0.00000,0.5762,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,128,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.500,-0.04994,0.01327,-0.11868,0.99284,0.5843,0.5843,0.00000,0.5843,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,129,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.400,-0.03753,0.00996,-0.12708,0.99184,0.5932,0.5932,0.00000,0.5932,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,130,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.300,-0.02440,0.00647,-0.13300,0.99109,0.6026,0.6026,0.00000,0.6026,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,131,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.200,-0.01078,0.00286,-0.13637,0.99065,0.6123,0.6123,0.00001,0.6123,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,132,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.100,0.00305,-0.00081,-0.13710,0.99056,0.6178,0.6178,0.00002,0.6178,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,133,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-1.000,0.01681,-0.00446,-0.13521,0.99081,0.6080,0.6080,0.00003,0.6080,0.00003,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,134,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.900,0.03025,-0.00803,-0.13071,0.99139,0.5984,0.5984,0.00006,0.5984,0.00006,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,135,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.800,0.04309,-0.01144,-0.12368,0.99226,0.5892,0.5892,0.00009,0.5892,0.00009,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,136,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.700,0.05510,-0.01465,-0.11424,0.99335,0.5806,0.5806,0.00014,0.5806,0.00014,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,137,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.600,0.06602,-0.01757,-0.10256,0.99457,0.5728,0.5728,0.00021,0.5728,0.00021,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,138,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.500,0.07565,-0.02016,-0.08884,0.99584,0.5660,0.5660,0.00029,0.5660,0.00029,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,139,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.400,0.08380,-0.02236,-0.07334,0.99706,0.5601,0.5601,0.00037,0.5601,0.00037,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,140,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.300,0.09032,-0.02413,-0.05636,0.99812,0.5555,0.5555,0.00045,0.5555,0.00045,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,141,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.200,0.09506,-0.02542,-0.03823,0.99895,0.5521,0.5521,0.00052,0.5521,0.00052,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,142,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,-0.100,0.09794,-0.02620,-0.01931,0.99947,0.5500,0.5500,0.00057,0.5500,0.00057,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,143,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.000,0.09891,-0.02646,0.00000,0.99965,0.5493,0.5493,0.00059,0.5493,0.00059,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,144,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.100,0.09794,-0.02620,0.01931,0.99947,0.5500,0.5500,0.00057,0.5500,0.00057,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,145,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.200,0.09506,-0.02542,0.03823,0.99895,0.5521,0.5521,0.00052,0.5521,0.00052,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,146,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.300,0.09032,-0.02413,0.05636,0.99812,0.5555,0.5555,0.00045,0.5555,0.00045,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,147,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.400,0.08380,-0.02236,0.07334,0.99706,0.5601,0.5601,0.00037,0.5601,0.00037,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,148,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.500,0.07565,-0.02016,0.08884,0.99584,0.5660,0.5660,0.00029,0.5660,0.00029,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,149,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.600,0.06602,-0.01757,0.10256,0.99457,0.5728,0.5728,0.00021,0.5728,0.00021,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,150,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.700,0.05510,-0.01465,0.11424,0.99335,0.5806,0.5806,0.00014,0.5806,0.00014,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,151,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.800,0.04309,-0.01144,0.12368,0.99226,0.5892,0.5892,0.00009,0.5892,0.00009,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,152,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,0.900,0.03025,-0.00803,0.13071,0.99139,0.5984,0.5984,0.00006,0.5984,0.00006,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,153,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.000,0.01681,-0.00446,0.13521,0.99081,0.6080,0.6080,0.00003,0.6080,0.00003,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,154,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.100,0.00305,-0.00081,0.13710,0.99056,0.6178,0.6178,0.00002,0.6178,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,155,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.200,-0.01078,0.00286,0.13637,0.99065,0.6123,0.6123,0.00001,0.6123,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,156,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.300,-0.02440,0.00647,0.13300,0.99109,0.6026,0.6026,0.00000,0.6026,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,157,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.400,-0.03753,0.00996,0.12708,0.99184,0.5932,0.5932,0.00000,0.5932,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,158,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.500,-0.04994,0.01327,0.11868,0.99284,0.5843,0.5843,0.00000,0.5843,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,159,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.600,-0.06136,0.01633,0.10796,0.99402,0.5762,0.5762,0.00000,0.5762,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,160,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.700,-0.07159,0.01907,0.09511,0.99528,0.5689,0.5689,0.00000,0.5689,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,161,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.800,-0.08041,0.02145,0.08036,0.99654,0.5626,0.5626,0.00000,0.5626,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,162,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,1.900,-0.08766,0.02341,0.06399,0.99768,0.5574,0.5574,0.00000,0.5574,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,163,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.700,2.000,-0.09320,0.02491,0.04632,0.99862,0.5534,0.5534,0.00000,0.5534,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,164,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-2.000,-0.09417,-0.00549,-0.04682,0.99889,0.5527,0.5527,0.00000,0.5527,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,165,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.900,-0.08858,-0.00516,-0.06468,0.99789,0.5567,0.5567,0.00000,0.5567,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,166,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.800,-0.08125,-0.00472,-0.08121,0.99669,0.5620,0.5620,0.00000,0.5620,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,167,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.700,-0.07234,-0.00420,-0.09611,0.99536,0.5683,0.5683,0.00000,0.5683,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,168,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.600,-0.06200,-0.00359,-0.10909,0.99403,0.5757,0.5757,0.00000,0.5757,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,169,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.500,-0.05046,-0.00292,-0.11991,0.99278,0.5840,0.5840,0.00000,0.5840,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,170,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.400,-0.03793,-0.00219,-0.12839,0.99172,0.5929,0.5929,0.00000,0.5929,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,171,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,-2.600,-1.300,-0.02465,-0.00142,-0.13437,0.99093,0.6024,0.6024,0.00001,0.6024,0.00001,fallback_pychrono_unavailable
